Black Body Radiation Experiment Wed, Sep 23, 2020 1:04 PM
Sensor Position (Degrees)	Light Intensity (Volts)
21.30694	0.01011
21.35868	0.00946
21.41042	0.00705
21.45181	0.01252
21.49320	0.00624
21.54494	0.00769
21.57599	0.00689
21.61738	0.00882
21.66912	0.00834
21.72086	0.00898
21.76226	0.00850
21.80365	0.00914
21.84504	0.00801
21.88643	0.00817
21.93818	0.01027
21.98992	0.01285
22.04166	0.00962
22.07270	0.01059
22.10375	0.00898
22.14514	0.00946
22.18653	0.00737
22.22793	0.00076
22.27967	0.00866
22.33141	0.00672
22.37280	0.00866
22.40384	0.00753
22.44524	0.00721
22.48663	0.00834
22.51767	0.00737
22.55907	0.00882
22.60046	0.00930
22.64185	0.00850
22.69359	0.00946
22.73499	0.00801
22.77638	0.00801
22.82812	0.00801
22.85917	0.00689
22.89021	0.00930
22.93160	0.00769
22.97300	0.00608
23.01439	0.00834
23.05578	0.01156
23.09717	0.01285
23.14891	0.00946
23.19031	0.00930
23.25240	0.00801
23.30414	0.00946
23.34553	0.00624
23.39727	0.00979
23.43866	0.01349
23.48006	0.01188
23.53180	0.00672
23.58354	0.00705
23.63528	0.00785
23.68702	0.01140
23.73876	0.01204
23.79050	0.00962
23.84224	0.00979
23.88364	0.00882
23.93538	0.01059
23.98712	0.00898
24.03886	0.01107
24.08025	0.01059
24.11130	0.00753
24.15269	0.01349
24.19408	0.00785
24.24582	0.01075
24.27687	0.01107
24.31826	0.00962
24.34931	0.01027
24.38035	0.00962
24.42174	0.00769
24.47348	0.00753
24.51488	0.00979
24.55627	0.01269
24.59766	0.01059
24.63905	0.00995
24.67010	0.01365
24.72184	0.01252
24.76323	0.00995
24.80463	0.01107
24.85637	0.01124
24.89776	0.01107
24.93915	0.00946
24.99089	0.01059
25.04263	0.01124
25.10472	0.01526
25.16681	0.01011
25.21855	0.01027
25.27029	0.00946
25.32204	0.01333
25.36343	0.01317
25.40482	0.01043
25.43587	0.01285
25.48761	0.00753
25.52900	0.00866
25.59109	0.01011
25.64283	0.01027
25.70492	0.01236
25.75666	0.00769
25.80840	0.00930
25.86014	0.01124
25.90153	0.00769
25.95328	0.01188
25.99467	0.01252
26.02571	0.01269
26.06711	0.00785
26.09815	0.01107
26.14989	0.01156
26.19128	0.01301
26.23268	0.00898
26.27407	0.00656
26.31546	0.01156
26.35686	0.01107
26.39825	0.01559
26.43964	0.00834
26.48103	0.01140
26.52243	0.01317
26.56382	0.01301
26.59486	0.00995
26.63626	0.00995
26.66730	0.01414
26.70869	0.01124
26.75009	0.01156
26.79148	0.00946
26.82252	0.00962
26.85357	0.00995
26.88461	0.01027
26.92601	0.01204
26.96740	0.00834
26.99844	0.01011
27.02949	0.01381
27.06053	0.01091
27.08123	0.00930
27.11227	0.01301
27.14332	0.01188
27.17436	0.01107
27.21576	0.00946
27.25715	0.01107
27.28819	0.00995
27.31924	0.01172
27.37098	0.01011
27.41237	0.00930
27.46411	0.01414
27.51585	0.01075
27.55725	0.01172
27.60899	0.01075
27.66073	0.01091
27.70212	0.01220
27.75386	0.01236
27.80560	0.01188
27.86769	0.00882
27.92978	0.01204
27.99187	0.01478
28.04361	0.01397
28.10570	0.01140
28.15744	0.00995
28.21953	0.01107
28.28162	0.01188
28.34371	0.01188
28.39545	0.01462
28.44719	0.01252
28.49893	0.01349
28.55067	0.01220
28.61276	0.01285
28.65416	0.01430
28.70590	0.01172
28.76799	0.01220
28.83007	0.01414
28.87147	0.00801
28.93356	0.00946
28.98530	0.00737
29.03704	0.01236
29.09913	0.00817
29.16122	0.01301
29.23365	0.01204
29.28539	0.01188
29.33714	0.01414
29.38888	0.01381
29.43027	0.01333
29.48201	0.01494
29.53375	0.01027
29.59584	0.01075
29.64758	0.01059
29.69932	0.01156
29.75106	0.01720
29.81315	0.00995
29.87524	0.01188
29.93733	0.01107
30.00977	0.00995
