Black Body Radiation Experiment Wed, Sep 23, 2020 11:59 AM
Sensor Position (Degrees)	Light Intensity (Volts)
22.43489	-0.11088
22.49698	-0.11990
22.54872	-0.11764
22.61081	-0.11329
22.67290	-0.12731
22.74534	-0.11523
22.80742	-0.09992
22.85917	-0.09815
22.93160	-0.10250
22.99369	-0.09316
23.05578	-0.11039
23.11787	-0.10153
23.17996	-0.11603
23.23170	-0.11313
23.29379	-0.12038
23.34553	-0.10137
23.40762	-0.09187
23.46971	-0.11603
23.52145	-0.10508
23.58354	-0.10185
23.63528	-0.11394
23.70772	-0.10798
23.76981	-0.11829
23.83190	-0.11909
23.88364	-0.12715
23.95607	-0.11168
24.03886	-0.11249
24.11130	-0.10153
24.19408	-0.10427
24.26652	-0.09734
24.33896	-0.10540
24.41139	-0.10910
24.50453	-0.10363
24.57697	-0.08961
24.64940	-0.12328
24.72184	-0.11120
24.78393	-0.11039
24.83567	-0.11378
24.90811	-0.10910
24.98055	-0.10540
25.05298	-0.09654
25.12542	-0.09879
25.20821	-0.10330
25.29099	-0.09316
25.34273	-0.10073
25.40482	-0.10347
25.45656	-0.09686
25.51865	-0.10604
25.57039	-0.11168
25.63248	-0.10169
25.68422	-0.10765
25.73596	-0.10685
25.79805	-0.10620
25.84979	-0.10411
25.89119	-0.09702
25.93258	-0.08558
25.98432	-0.09847
26.04641	-0.09831
26.09815	-0.09203
26.16024	-0.09895
26.21198	-0.10508
26.26372	-0.10379
26.31546	-0.10314
26.36720	-0.11700
26.41894	-0.10685
26.47069	-0.11249
26.52243	-0.09944
26.58452	-0.10927
26.63626	-0.09283
26.68800	-0.08897
26.72939	-0.08655
26.78113	-0.09686
26.83287	-0.09638
26.89496	-0.09734
26.95705	-0.08816
27.02949	-0.10411
27.09158	-0.10556
27.15367	-0.09879
27.21576	-0.09928
27.27784	-0.10878
27.32959	-0.09638
27.39168	-0.10749
27.44342	-0.10427
27.50551	-0.09203
27.54690	-0.09235
27.58829	-0.09976
27.62968	-0.07946
27.67108	-0.06947
27.71247	-0.08446
27.74351	-0.08462
27.78491	-0.09042
27.83665	-0.09235
27.88839	-0.08897
27.96083	-0.08172
28.03326	-0.08462
28.09535	-0.10024
28.16779	-0.10427
28.22988	-0.09444
28.29197	-0.10492
28.36441	-0.08236
28.42649	-0.08542
28.48858	-0.08832
28.55067	-0.08123
28.61276	-0.08719
28.67485	-0.08140
28.74729	-0.09042
28.79903	-0.08687
28.85077	-0.08703
28.90251	-0.08172
28.96460	-0.08558
29.01634	-0.07688
29.06808	-0.07737
29.11982	-0.08719
29.18191	-0.08607
29.24400	-0.08832
29.29574	-0.09026
29.34748	-0.09009
29.40957	-0.09847
29.48201	-0.10282
29.54410	-0.08945
29.59584	-0.08397
29.65793	-0.07447
29.72002	-0.07737
29.78211	-0.09992
29.84420	-0.08027
29.90629	-0.07995
29.97872	-0.08478
30.04081	-0.08027
